scope,threshold,gate,status,values
chrono-4,1,absoluteStrictLabelCoverageGapMax,INCONCLUSIVE,"{""acceptedCoverage"": null, ""baseline"": 0.7301587301587301, ""candidate"": null, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""INCONCLUSIVE""}"
chrono-4,2,precision1RatioMin,INCONCLUSIVE,"{""baseline"": 0.8478260869565217, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
chrono-4,2,precision2RatioMin,INCONCLUSIVE,"{""baseline"": 0.782608695652174, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
chrono-4,2,winnerRetention3Min,FAIL,"{""candidate"": 0.0, ""denominator"": 23, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
chrono-4,2,winnerRetention5Min,FAIL,"{""candidate"": 0.0, ""denominator"": 10, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
chrono-4,2,adverseMeanRatioMax,INCONCLUSIVE,"{""baseline"": 1.835280917874648, ""candidate"": null, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
chrono-4,2,adverseES95RatioMax,INCONCLUSIVE,"{""baseline"": 7.387655685528023, ""candidate"": null, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
chrono-4,2,throughputRatioMin,FAIL,"{""baseline"": 63, ""candidate"": 0, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 0.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
chrono-4,2,absoluteStrictLabelCoverageGapMax,INCONCLUSIVE,"{""acceptedCoverage"": null, ""baseline"": 0.7301587301587301, ""candidate"": null, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""INCONCLUSIVE""}"
chrono-4,5,precision1RatioMin,PASS,"{""baseline"": 0.8478260869565217, ""candidate"": 0.8478260869565217, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
chrono-4,5,precision2RatioMin,PASS,"{""baseline"": 0.782608695652174, ""candidate"": 0.782608695652174, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
chrono-4,5,winnerRetention3Min,PASS,"{""candidate"": 1.0, ""denominator"": 23, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 23, ""operator"": "">="", ""status"": ""PASS""}"
chrono-4,5,winnerRetention5Min,PASS,"{""candidate"": 1.0, ""denominator"": 10, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 10, ""operator"": "">="", ""status"": ""PASS""}"
chrono-4,5,adverseMeanRatioMax,FAIL,"{""baseline"": 1.835280917874648, ""candidate"": 1.835280917874648, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
chrono-4,5,adverseES95RatioMax,PASS,"{""baseline"": 7.387655685528023, ""candidate"": 7.387655685528023, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
chrono-4,5,throughputRatioMin,PASS,"{""baseline"": 63, ""candidate"": 63, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
chrono-4,5,absoluteStrictLabelCoverageGapMax,PASS,"{""acceptedCoverage"": 0.7301587301587301, ""baseline"": 0.7301587301587301, ""candidate"": 0.0, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""PASS""}"
chrono-4,10,precision1RatioMin,PASS,"{""baseline"": 0.8478260869565217, ""candidate"": 0.8478260869565217, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
chrono-4,10,precision2RatioMin,PASS,"{""baseline"": 0.782608695652174, ""candidate"": 0.782608695652174, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
chrono-4,10,winnerRetention3Min,PASS,"{""candidate"": 1.0, ""denominator"": 23, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 23, ""operator"": "">="", ""status"": ""PASS""}"
chrono-4,10,winnerRetention5Min,PASS,"{""candidate"": 1.0, ""denominator"": 10, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 10, ""operator"": "">="", ""status"": ""PASS""}"
chrono-4,10,adverseMeanRatioMax,FAIL,"{""baseline"": 1.835280917874648, ""candidate"": 1.835280917874648, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
chrono-4,10,adverseES95RatioMax,PASS,"{""baseline"": 7.387655685528023, ""candidate"": 7.387655685528023, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
chrono-4,10,throughputRatioMin,PASS,"{""baseline"": 63, ""candidate"": 63, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
chrono-4,10,absoluteStrictLabelCoverageGapMax,PASS,"{""acceptedCoverage"": 0.7301587301587301, ""baseline"": 0.7301587301587301, ""candidate"": 0.0, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""PASS""}"
symbol-0-fold-1,1,precision1RatioMin,INCONCLUSIVE,"{""baseline"": 0.8, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-0-fold-1,1,precision2RatioMin,INCONCLUSIVE,"{""baseline"": 0.6, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-0-fold-1,1,winnerRetention3Min,FAIL,"{""candidate"": 0.0, ""denominator"": 2, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
symbol-0-fold-1,1,winnerRetention5Min,FAIL,"{""candidate"": 0.0, ""denominator"": 2, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
symbol-0-fold-1,1,adverseMeanRatioMax,INCONCLUSIVE,"{""baseline"": 1.5305505213289927, ""candidate"": null, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-0-fold-1,1,adverseES95RatioMax,INCONCLUSIVE,"{""baseline"": 2.626970227670755, ""candidate"": null, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-0-fold-1,1,throughputRatioMin,FAIL,"{""baseline"": 11, ""candidate"": 0, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 0.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-0-fold-1,1,absoluteStrictLabelCoverageGapMax,INCONCLUSIVE,"{""acceptedCoverage"": null, ""baseline"": 0.45454545454545453, ""candidate"": null, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""INCONCLUSIVE""}"
symbol-0-fold-1,2,precision1RatioMin,PASS,"{""baseline"": 0.8, ""candidate"": 0.8, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-0-fold-1,2,precision2RatioMin,PASS,"{""baseline"": 0.6, ""candidate"": 0.6, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-0-fold-1,2,winnerRetention3Min,PASS,"{""candidate"": 1.0, ""denominator"": 2, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 2, ""operator"": "">="", ""status"": ""PASS""}"
symbol-0-fold-1,2,winnerRetention5Min,PASS,"{""candidate"": 1.0, ""denominator"": 2, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 2, ""operator"": "">="", ""status"": ""PASS""}"
symbol-0-fold-1,2,adverseMeanRatioMax,FAIL,"{""baseline"": 1.5305505213289927, ""candidate"": 1.5305505213289927, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-0-fold-1,2,adverseES95RatioMax,PASS,"{""baseline"": 2.626970227670755, ""candidate"": 2.626970227670755, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-0-fold-1,2,throughputRatioMin,PASS,"{""baseline"": 11, ""candidate"": 11, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-0-fold-1,2,absoluteStrictLabelCoverageGapMax,PASS,"{""acceptedCoverage"": 0.45454545454545453, ""baseline"": 0.45454545454545453, ""candidate"": 0.0, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""PASS""}"
symbol-0-fold-1,5,precision1RatioMin,PASS,"{""baseline"": 0.8, ""candidate"": 0.8, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-0-fold-1,5,precision2RatioMin,PASS,"{""baseline"": 0.6, ""candidate"": 0.6, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-0-fold-1,5,winnerRetention3Min,PASS,"{""candidate"": 1.0, ""denominator"": 2, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 2, ""operator"": "">="", ""status"": ""PASS""}"
symbol-0-fold-1,5,winnerRetention5Min,PASS,"{""candidate"": 1.0, ""denominator"": 2, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 2, ""operator"": "">="", ""status"": ""PASS""}"
symbol-0-fold-1,5,adverseMeanRatioMax,FAIL,"{""baseline"": 1.5305505213289927, ""candidate"": 1.5305505213289927, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-0-fold-1,5,adverseES95RatioMax,PASS,"{""baseline"": 2.626970227670755, ""candidate"": 2.626970227670755, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-0-fold-1,5,throughputRatioMin,PASS,"{""baseline"": 11, ""candidate"": 11, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-0-fold-1,5,absoluteStrictLabelCoverageGapMax,PASS,"{""acceptedCoverage"": 0.45454545454545453, ""baseline"": 0.45454545454545453, ""candidate"": 0.0, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""PASS""}"
symbol-0-fold-1,10,precision1RatioMin,PASS,"{""baseline"": 0.8, ""candidate"": 0.8, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-0-fold-1,10,precision2RatioMin,PASS,"{""baseline"": 0.6, ""candidate"": 0.6, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-0-fold-1,10,winnerRetention3Min,PASS,"{""candidate"": 1.0, ""denominator"": 2, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 2, ""operator"": "">="", ""status"": ""PASS""}"
symbol-0-fold-1,10,winnerRetention5Min,PASS,"{""candidate"": 1.0, ""denominator"": 2, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 2, ""operator"": "">="", ""status"": ""PASS""}"
symbol-0-fold-1,10,adverseMeanRatioMax,FAIL,"{""baseline"": 1.5305505213289927, ""candidate"": 1.5305505213289927, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-0-fold-1,10,adverseES95RatioMax,PASS,"{""baseline"": 2.626970227670755, ""candidate"": 2.626970227670755, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-0-fold-1,10,throughputRatioMin,PASS,"{""baseline"": 11, ""candidate"": 11, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-0-fold-1,10,absoluteStrictLabelCoverageGapMax,PASS,"{""acceptedCoverage"": 0.45454545454545453, ""baseline"": 0.45454545454545453, ""candidate"": 0.0, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""PASS""}"
symbol-0-fold-2,1,precision1RatioMin,INCONCLUSIVE,"{""baseline"": 0.7857142857142857, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-0-fold-2,1,precision2RatioMin,INCONCLUSIVE,"{""baseline"": 0.7142857142857143, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-0-fold-2,1,winnerRetention3Min,FAIL,"{""candidate"": 0.0, ""denominator"": 5, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
symbol-0-fold-2,1,winnerRetention5Min,FAIL,"{""candidate"": 0.0, ""denominator"": 4, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
symbol-0-fold-2,1,adverseMeanRatioMax,INCONCLUSIVE,"{""baseline"": 2.4092192381318314, ""candidate"": null, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-0-fold-2,1,adverseES95RatioMax,INCONCLUSIVE,"{""baseline"": 9.345794392523366, ""candidate"": null, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-0-fold-2,1,throughputRatioMin,FAIL,"{""baseline"": 20, ""candidate"": 0, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 0.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-0-fold-2,1,absoluteStrictLabelCoverageGapMax,INCONCLUSIVE,"{""acceptedCoverage"": null, ""baseline"": 0.7, ""candidate"": null, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""INCONCLUSIVE""}"
symbol-0-fold-2,2,precision1RatioMin,INCONCLUSIVE,"{""baseline"": 0.7857142857142857, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-0-fold-2,2,precision2RatioMin,INCONCLUSIVE,"{""baseline"": 0.7142857142857143, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-0-fold-2,2,winnerRetention3Min,FAIL,"{""candidate"": 0.0, ""denominator"": 5, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
symbol-0-fold-2,2,winnerRetention5Min,FAIL,"{""candidate"": 0.0, ""denominator"": 4, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
symbol-0-fold-2,2,adverseMeanRatioMax,INCONCLUSIVE,"{""baseline"": 2.4092192381318314, ""candidate"": null, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-0-fold-2,2,adverseES95RatioMax,INCONCLUSIVE,"{""baseline"": 9.345794392523366, ""candidate"": null, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-0-fold-2,2,throughputRatioMin,FAIL,"{""baseline"": 20, ""candidate"": 0, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 0.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-0-fold-2,2,absoluteStrictLabelCoverageGapMax,INCONCLUSIVE,"{""acceptedCoverage"": null, ""baseline"": 0.7, ""candidate"": null, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""INCONCLUSIVE""}"
symbol-0-fold-2,5,precision1RatioMin,PASS,"{""baseline"": 0.7857142857142857, ""candidate"": 0.7857142857142857, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-0-fold-2,5,precision2RatioMin,PASS,"{""baseline"": 0.7142857142857143, ""candidate"": 0.7142857142857143, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-0-fold-2,5,winnerRetention3Min,PASS,"{""candidate"": 1.0, ""denominator"": 5, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 5, ""operator"": "">="", ""status"": ""PASS""}"
symbol-0-fold-2,5,winnerRetention5Min,PASS,"{""candidate"": 1.0, ""denominator"": 4, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 4, ""operator"": "">="", ""status"": ""PASS""}"
symbol-0-fold-2,5,adverseMeanRatioMax,FAIL,"{""baseline"": 2.4092192381318314, ""candidate"": 2.4092192381318314, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-0-fold-2,5,adverseES95RatioMax,PASS,"{""baseline"": 9.345794392523366, ""candidate"": 9.345794392523366, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-0-fold-2,5,throughputRatioMin,PASS,"{""baseline"": 20, ""candidate"": 20, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-0-fold-2,5,absoluteStrictLabelCoverageGapMax,PASS,"{""acceptedCoverage"": 0.7, ""baseline"": 0.7, ""candidate"": 0.0, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""PASS""}"
symbol-0-fold-2,10,precision1RatioMin,PASS,"{""baseline"": 0.7857142857142857, ""candidate"": 0.7857142857142857, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-0-fold-2,10,precision2RatioMin,PASS,"{""baseline"": 0.7142857142857143, ""candidate"": 0.7142857142857143, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-0-fold-2,10,winnerRetention3Min,PASS,"{""candidate"": 1.0, ""denominator"": 5, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 5, ""operator"": "">="", ""status"": ""PASS""}"
symbol-0-fold-2,10,winnerRetention5Min,PASS,"{""candidate"": 1.0, ""denominator"": 4, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 4, ""operator"": "">="", ""status"": ""PASS""}"
symbol-0-fold-2,10,adverseMeanRatioMax,FAIL,"{""baseline"": 2.4092192381318314, ""candidate"": 2.4092192381318314, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-0-fold-2,10,adverseES95RatioMax,PASS,"{""baseline"": 9.345794392523366, ""candidate"": 9.345794392523366, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-0-fold-2,10,throughputRatioMin,PASS,"{""baseline"": 20, ""candidate"": 20, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-0-fold-2,10,absoluteStrictLabelCoverageGapMax,PASS,"{""acceptedCoverage"": 0.7, ""baseline"": 0.7, ""candidate"": 0.0, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""PASS""}"
