session,timestamp,candidateSymbols,opportunityEvents,initialSymbols,dipSymbols,pricedReferenceSymbols,symbols
2024-09-26,2024-09-26T09:15:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T09:20:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T09:25:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T09:30:00+09:00,5,5,5,0,5,29010 37380 39050 39970 43160
2024-09-26,2024-09-26T09:35:00+09:00,4,4,0,4,4,29010 37380 39050 39970
2024-09-26,2024-09-26T09:40:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T09:45:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T09:50:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T09:55:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T10:00:00+09:00,5,5,5,0,5,24680 36240 42880 73620 78780
2024-09-26,2024-09-26T10:05:00+09:00,1,1,0,1,1,42880
2024-09-26,2024-09-26T10:10:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T10:15:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T10:20:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T10:25:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T10:30:00+09:00,4,4,4,0,2,148A0 33190 41790 65520
2024-09-26,2024-09-26T10:35:00+09:00,1,1,0,1,1,65520
2024-09-26,2024-09-26T10:40:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T10:45:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T10:50:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T10:55:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T11:00:00+09:00,4,4,4,0,2,43880 70360 70690 75780
2024-09-26,2024-09-26T11:05:00+09:00,2,2,0,2,2,43880 75780
2024-09-26,2024-09-26T11:10:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T11:15:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T11:20:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T11:25:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T11:30:00+09:00,4,4,4,0,0,45920 48820 48930 51380
2024-09-26,2024-09-26T12:30:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T12:35:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T12:40:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T12:45:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T12:50:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T12:55:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T13:00:00+09:00,2,2,2,0,2,29700 65740
2024-09-26,2024-09-26T13:05:00+09:00,1,1,0,1,1,65740
2024-09-26,2024-09-26T13:10:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T13:15:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T13:20:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T13:25:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T13:30:00+09:00,4,4,4,0,2,31890 46160 60180 78500
2024-09-26,2024-09-26T13:35:00+09:00,1,1,0,1,1,31890
2024-09-26,2024-09-26T13:40:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T13:45:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T13:50:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T13:55:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T14:00:00+09:00,3,3,3,0,1,60340 70870 72680
2024-09-26,2024-09-26T14:05:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T14:10:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T14:15:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T14:20:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T14:25:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T14:30:00+09:00,2,2,2,0,1,51370 74620
2024-09-26,2024-09-26T14:35:00+09:00,1,1,0,1,1,51370
2024-09-26,2024-09-26T14:40:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T14:45:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T14:50:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T14:55:00+09:00,0,0,0,0,0,
2024-09-26,2024-09-26T15:00:00+09:00,3,3,3,0,0,241A0 70620 93610
2024-09-27,2024-09-27T09:00:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T09:05:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T09:10:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T09:15:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T09:20:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T09:25:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T09:30:00+09:00,5,5,5,0,5,244A0 246A0 38650 82750 96630
2024-09-27,2024-09-27T09:35:00+09:00,1,1,0,1,1,82750
2024-09-27,2024-09-27T09:40:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T09:45:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T09:50:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T09:55:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T10:00:00+09:00,5,5,5,0,4,190A0 37930 50250 63840 71190
2024-09-27,2024-09-27T10:05:00+09:00,1,1,0,1,1,37930
2024-09-27,2024-09-27T10:10:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T10:15:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T10:20:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T10:25:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T10:30:00+09:00,5,5,5,0,4,34160 43880 48110 70930 92520
2024-09-27,2024-09-27T10:35:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T10:40:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T10:45:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T10:50:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T10:55:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T11:00:00+09:00,5,5,5,0,4,33500 40580 45830 48930 65250
2024-09-27,2024-09-27T11:05:00+09:00,1,1,0,1,1,33500
2024-09-27,2024-09-27T11:10:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T11:15:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T11:20:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T11:25:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T11:30:00+09:00,5,5,5,0,0,33060 39970 65740 65990 70370
2024-09-27,2024-09-27T12:30:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T12:35:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T12:40:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T12:45:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T12:50:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T12:55:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T13:00:00+09:00,5,5,5,0,4,31330 49360 58920 63820 82540
2024-09-27,2024-09-27T13:05:00+09:00,1,1,0,1,1,58920
2024-09-27,2024-09-27T13:10:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T13:15:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T13:20:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T13:25:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T13:30:00+09:00,2,2,2,0,2,40600 93400
2024-09-27,2024-09-27T13:35:00+09:00,1,1,0,1,1,93400
2024-09-27,2024-09-27T13:40:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T13:45:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T13:50:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T13:55:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T14:00:00+09:00,4,4,4,0,2,245A0 55760 73690 96100
2024-09-27,2024-09-27T14:05:00+09:00,1,1,0,1,1,245A0
2024-09-27,2024-09-27T14:10:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T14:15:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T14:20:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T14:25:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T14:30:00+09:00,3,3,3,0,1,66640 90510 90820
2024-09-27,2024-09-27T14:35:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T14:40:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T14:45:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T14:50:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T14:55:00+09:00,0,0,0,0,0,
2024-09-27,2024-09-27T15:00:00+09:00,4,4,4,0,0,18110 248A0 42990 62310
2024-09-30,2024-09-30T09:00:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T09:05:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T09:10:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T09:15:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T09:20:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T09:25:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T09:30:00+09:00,5,5,5,0,5,206A0 34460 34610 36920 41980
2024-09-30,2024-09-30T09:35:00+09:00,1,1,0,1,1,36920
2024-09-30,2024-09-30T09:40:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T09:45:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T09:50:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T09:55:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T10:00:00+09:00,5,5,5,0,5,21640 48930 65520 68980 69150
2024-09-30,2024-09-30T10:05:00+09:00,2,2,0,2,2,21640 65520
2024-09-30,2024-09-30T10:10:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T10:15:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T10:20:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T10:25:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T10:30:00+09:00,4,4,4,0,4,150A0 219A0 35410 58920
2024-09-30,2024-09-30T10:35:00+09:00,1,1,0,1,1,219A0
2024-09-30,2024-09-30T10:40:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T10:45:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T10:50:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T10:55:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T11:00:00+09:00,5,5,5,0,4,23380 23760 33580 59210 60720
2024-09-30,2024-09-30T11:05:00+09:00,1,1,0,1,1,23760
2024-09-30,2024-09-30T11:10:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T11:15:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T11:20:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T11:25:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T11:30:00+09:00,2,2,2,0,0,21560 95650
2024-09-30,2024-09-30T12:30:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T12:35:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T12:40:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T12:45:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T12:50:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T12:55:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T13:00:00+09:00,5,5,5,0,4,39620 43260 52470 68360 80590
2024-09-30,2024-09-30T13:05:00+09:00,2,2,0,2,2,43260 68360
2024-09-30,2024-09-30T13:10:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T13:15:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T13:20:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T13:25:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T13:30:00+09:00,3,3,3,0,3,42220 74090 96510
2024-09-30,2024-09-30T13:35:00+09:00,3,3,0,3,3,42220 74090 96510
2024-09-30,2024-09-30T13:40:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T13:45:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T13:50:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T13:55:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T14:00:00+09:00,3,3,3,0,2,17640 61590 65630
2024-09-30,2024-09-30T14:05:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T14:10:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T14:15:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T14:20:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T14:25:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T14:30:00+09:00,3,3,3,0,3,241A0 61950 70770
2024-09-30,2024-09-30T14:35:00+09:00,1,1,0,1,1,61950
2024-09-30,2024-09-30T14:40:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T14:45:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T14:50:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T14:55:00+09:00,0,0,0,0,0,
2024-09-30,2024-09-30T15:00:00+09:00,5,5,5,0,0,14430 40170 40550 58670 59650
2024-10-01,2024-10-01T09:00:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T09:05:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T09:10:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T09:15:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T09:20:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T09:25:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T09:30:00+09:00,5,5,5,0,5,218A0 39620 44120 48830 65520
2024-10-01,2024-10-01T09:35:00+09:00,2,2,0,2,2,218A0 39620
2024-10-01,2024-10-01T09:40:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T09:45:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T09:50:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T09:55:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T10:00:00+09:00,5,5,5,0,5,50250 55950 56160 62270 73510
2024-10-01,2024-10-01T10:05:00+09:00,1,1,0,1,1,55950
2024-10-01,2024-10-01T10:10:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T10:15:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T10:20:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T10:25:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T10:30:00+09:00,3,3,3,0,3,14010 241A0 42220
2024-10-01,2024-10-01T10:35:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T10:40:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T10:45:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T10:50:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T10:55:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T11:00:00+09:00,4,4,4,0,2,245A0 31370 75610 77110
2024-10-01,2024-10-01T11:05:00+09:00,1,1,0,1,1,245A0
2024-10-01,2024-10-01T11:10:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T11:15:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T11:20:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T11:25:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T11:30:00+09:00,5,5,5,0,0,32610 46280 65740 67310 90510
2024-10-01,2024-10-01T12:30:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T12:35:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T12:40:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T12:45:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T12:50:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T12:55:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T13:00:00+09:00,2,2,2,0,1,58700 64550
2024-10-01,2024-10-01T13:05:00+09:00,1,1,0,1,1,64550
2024-10-01,2024-10-01T13:10:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T13:15:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T13:20:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T13:25:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T13:30:00+09:00,4,4,4,0,3,175A0 30400 40750 92410
2024-10-01,2024-10-01T13:35:00+09:00,1,1,0,1,1,175A0
2024-10-01,2024-10-01T13:40:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T13:45:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T13:50:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T13:55:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T14:00:00+09:00,4,4,4,0,1,31430 40600 44390 71380
2024-10-01,2024-10-01T14:05:00+09:00,1,1,0,1,1,44390
2024-10-01,2024-10-01T14:10:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T14:15:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T14:20:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T14:25:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T14:30:00+09:00,3,3,3,0,2,41750 63380 76150
2024-10-01,2024-10-01T14:35:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T14:40:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T14:45:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T14:50:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T14:55:00+09:00,0,0,0,0,0,
2024-10-01,2024-10-01T15:00:00+09:00,4,4,4,0,0,40400 55850 72730 78150
2024-10-02,2024-10-02T09:00:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T09:05:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T09:10:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T09:15:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T09:20:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T09:25:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T09:30:00+09:00,5,5,5,0,5,143A0 168A0 49340 56100 69460
2024-10-02,2024-10-02T09:35:00+09:00,2,2,0,2,2,56100 69460
2024-10-02,2024-10-02T09:40:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T09:45:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T09:50:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T09:55:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T10:00:00+09:00,5,5,5,0,4,41790 44900 50310 70630 75000
2024-10-02,2024-10-02T10:05:00+09:00,2,2,0,2,2,41790 50310
2024-10-02,2024-10-02T10:10:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T10:15:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T10:20:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T10:25:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T10:30:00+09:00,3,3,3,0,3,14430 65780 73990
2024-10-02,2024-10-02T10:35:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T10:40:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T10:45:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T10:50:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T10:55:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T11:00:00+09:00,2,2,2,0,1,92410 92460
2024-10-02,2024-10-02T11:05:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T11:10:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T11:15:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T11:20:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T11:25:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T11:30:00+09:00,2,2,2,0,0,30700 38100
2024-10-02,2024-10-02T12:30:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T12:35:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T12:40:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T12:45:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T12:50:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T12:55:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T13:00:00+09:00,4,4,4,0,4,190A0 23380 38160 68980
2024-10-02,2024-10-02T13:05:00+09:00,2,2,0,2,2,38160 68980
2024-10-02,2024-10-02T13:10:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T13:15:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T13:20:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T13:25:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T13:30:00+09:00,4,4,4,0,1,41970 48140 92720 95610
2024-10-02,2024-10-02T13:35:00+09:00,1,1,0,1,1,48140
2024-10-02,2024-10-02T13:40:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T13:45:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T13:50:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T13:55:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T14:00:00+09:00,4,4,4,0,3,19810 44390 61950 65450
2024-10-02,2024-10-02T14:05:00+09:00,1,1,0,1,1,61950
2024-10-02,2024-10-02T14:10:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T14:15:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T14:20:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T14:25:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T14:30:00+09:00,5,5,5,0,5,36860 42220 44120 60540 95640
2024-10-02,2024-10-02T14:35:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T14:40:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T14:45:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T14:50:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T14:55:00+09:00,0,0,0,0,0,
2024-10-02,2024-10-02T15:00:00+09:00,3,3,3,0,0,175A0 219A0 72730
2024-10-03,2024-10-03T09:00:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T09:05:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T09:10:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T09:15:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T09:20:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T09:25:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T09:30:00+09:00,5,5,5,0,5,130A0 168A0 192A0 69460 72730
2024-10-03,2024-10-03T09:35:00+09:00,2,2,0,2,2,130A0 69460
2024-10-03,2024-10-03T09:40:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T09:45:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T09:50:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T09:55:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T10:00:00+09:00,5,5,5,0,5,143A0 30700 39080 68380 96100
2024-10-03,2024-10-03T10:05:00+09:00,2,2,0,2,2,39080 68380
2024-10-03,2024-10-03T10:10:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T10:15:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T10:20:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T10:25:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T10:30:00+09:00,4,4,4,0,2,151A0 55750 56160 73450
2024-10-03,2024-10-03T10:35:00+09:00,1,1,0,1,1,56160
2024-10-03,2024-10-03T10:40:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T10:45:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T10:50:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T10:55:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T11:00:00+09:00,2,2,2,0,2,25860 46120
2024-10-03,2024-10-03T11:05:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T11:10:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T11:15:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T11:20:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T11:25:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T11:30:00+09:00,5,5,5,0,0,53410 60460 61950 71120 77760
2024-10-03,2024-10-03T12:30:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T12:35:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T12:40:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T12:45:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T12:50:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T12:55:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T13:00:00+09:00,5,5,5,0,3,165A0 220A0 37330 45930 64960
2024-10-03,2024-10-03T13:05:00+09:00,1,1,0,1,1,45930
2024-10-03,2024-10-03T13:10:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T13:15:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T13:20:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T13:25:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T13:30:00+09:00,2,2,2,0,1,44620 66370
2024-10-03,2024-10-03T13:35:00+09:00,1,1,0,1,1,44620
2024-10-03,2024-10-03T13:40:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T13:45:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T13:50:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T13:55:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T14:00:00+09:00,3,3,3,0,0,146A0 68980 73630
2024-10-03,2024-10-03T14:05:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T14:10:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T14:15:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T14:20:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T14:25:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T14:30:00+09:00,4,4,4,0,4,40750 47660 53370 65740
2024-10-03,2024-10-03T14:35:00+09:00,1,1,0,1,1,47660
2024-10-03,2024-10-03T14:40:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T14:45:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T14:50:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T14:55:00+09:00,0,0,0,0,0,
2024-10-03,2024-10-03T15:00:00+09:00,4,4,4,0,0,246A0 48820 60600 65520
2024-10-04,2024-10-04T09:00:00+09:00,0,0,0,0,0,
2024-10-04,2024-10-04T09:05:00+09:00,0,0,0,0,0,
2024-10-04,2024-10-04T09:10:00+09:00,0,0,0,0,0,
2024-10-04,2024-10-04T09:15:00+09:00,0,0,0,0,0,
2024-10-04,2024-10-04T09:20:00+09:00,0,0,0,0,0,
2024-10-04,2024-10-04T09:25:00+09:00,0,0,0,0,0,
